timestamp,url,result,attempts,duration_seconds
2025-11-24T12:28:38.950368,https://hf.zu.anjuke.com/fangyuan/4327631619484677?isauction=2&shangquan_id=5012&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKnWmLnjmkP1Tvn1m3nj0KTHE1nW0vn1DvnHbYrjEvP10KPjTknTDYnjTkTHD_nHTKrjnLsj9YnTDQP1m1rHNLPWb1P1b3THnLTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKnEDKsHDKTHDOrHTOrjDdrHT1rjDkP1mYrjTKP9DKnEDQrHT1mhu6mBdWnhuhsHwBnvmVmyc3uidhmvFWuHmLuHE3mWDKnHbOnjb3nHNOnjEOnjT1rjcLn9DQrHbkrH9QPHbkPjmkP19kPHEdTEDQsjDkTEDKTiYKTEDKTHcQPB31ra3QPWb8nH9vTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHnzmHNvPHnvsHmknhnVPjc3nzYOnvcYsymdmhNQmhEkuHc3PEDKPTDKTHTKrjnLsj9YnakdnjDzTHDKUMR_UTDkuW6-nW7bmhNzn191mhEQ&lego_tid=32a56536-602c-4283-93b4-f5be1bd0e285&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.11
2025-11-24T12:29:28.325651,https://hf.zu.anjuke.com/fangyuan/4142654434582529?isauction=2&shangquan_id=14107&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKPHE3njTYrH0dn1TQn1NKTHEQPjcvPHEYn1EdrjcdnWbKPWNknTDvPHTkTHD_nHTKrjnLsj9YnTDQP1m1rHNLPWb1P1b3THnOTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKnEDKsHDKTHDOrHcdnWDQPWNzPjcOnHcLPW9KP9DKnE7WrjD3PWwhraY1Pj9LsHEzPHmVmWKWnBdbmW7huAEduj6WnHbKnHbOnWNznHDvPHnYn1mvPWDLP9DQrHbzPHcQnHmdn1D3PHTYPjE3TEDQsjDkTEDKTiYKTEDKTHcQPB31ra3QPWb8nH9vTHTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmdTynQn1-BnjEOsyFBrjcVPAEvPzdBmWD1sHF6nj6bnHmzPhczPTDKPTDKTHTKrjnLsj9YnakQPjDkPkDQTyOdUAkKmW0QnWNYuyw6PW9QnjRWnE&lego_tid=c139b049-bb82-4d67-bb13-2a08d1626b24&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.13
2025-11-24T12:30:19.164909,https://hf.zu.anjuke.com/fangyuan/4326644552212481?isauction=2&shangquan_id=14111&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKPWEdnWDYnWndrHNdrTDKPjnzPWmYPjNdnWcQnWE3nEDYP1TkTHELnjTKnikQnTD3n10_rjEkTHDLPWnOPH0vrHnLrHbKPjDKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDQTEDVnEDKnHbOnjbdrjnOnjbzPWnOP1EYPEDvTEDQTH9YuH-WrjKbsH0QPyNVPjFBnzdBrjw6sHTvn1D1uj0Ymvm3uTDQrHbkrHN3n1bQnjcLnHNOnjEkTHDOrHTOPH91rHTOrH0LnjELnjEKTHD_nHTKTEDKsEDKTEDKnWDvsWn3sWDvri3QrjmKnTDkTEDQsjDzTgVqTHDknjnvTHDknjDvPWNKnWI-PjNvrjDVujDQnaYYn1b1sH9LmWEVnAckrycdPWb3PWT3TEDYTEDKnTD3n10_rjEksjDYnHDQTHDKUMR_UTDduW76ujTzPjNLuAEYrANv&lego_tid=27e45681-d110-4393-87b4-0b09b5698608&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.12
2025-11-24T12:31:51.356337,https://hf.zu.anjuke.com/fangyuan/4295335153495048?isauction=2&shangquan_id=14098&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKPH0zPWcYPHcYnjb3rjDKTHEzrHN1n1NQPHnYrHNkPj9KPHnknTDdn1TkTHD_nHTKrjnLsj9YnTDQP1m1rHNLPWb1P1bOTHEdTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKnEDKsHDKTHDOrHcLPHN1PW0OrH0LnWcvnWNKP9DKnEDLuhN3nHnvuBYLnj-hsHEznhmVrjuBnaYLryuhmHNzuhNQnhmKnHbOnW0dPHnvrjTOrjcLrHEzPTDQrHbzP1Ndn1m3njm3rHc1n1bzTEDQsjDkTEDKTiYKTEDKTHcQPB31ra3QPWb8nH9vTHTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmdTHT3PANznyu-sywhP10VPjcvnaY3PymvsH7hPWRbPjEkrjI-m9DKPTDKTHTKrjnLsj9YnakQPjTOrTDQTyOdUAkKmhnkny7hP10LnAndmvnYPE&lego_tid=084e21fe-df77-4260-85f6-1f65d44087eb&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.11
2025-11-24T12:32:38.832411,https://hf.zu.anjuke.com/fangyuan/4309202829421579?isauction=2&shangquan_id=14107&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKnHTvnWcOnjNYPHnQn1bdTEDYn1TOnWTzrjcOPjcQPH0OTHEdnjTKPjNknTDQsjDkTH91Pzk3PjTKnH0vn1bdP1mOn10OrEDYPk7AEzdEEzdKib_VOlXxOCB4sXXVhShTBXyc-SB6Jrh6VEDQTHDKTiYQTEDQrHbzP1mLrHDkPWb3rjc1PW9QTHmKTHDKmWELuyNQujTVuHnYPBYYmyEzsH9dnAnVP1mvPvPWP1Dduj-hTHDOrHcLPW0OnHT3nHmzPW9zrHTKnHbOnW0vP1bQnj0OnHTOrjnvrTDKnikQnTDKTEDVTEDKTEDznHm8n198nHmOsWD3P9DkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDvPjN1PhFBmzYQrjDdsHw-mHNVmhRbPiYknHPhmH6WnWRhn1DKTHEKTEDkTH91Pzk3PjT_nHEQnj0KnE78IyQ_TH9knyDYryN1PhEYPy7WnWm&lego_tid=64536bbc-1815-4ea5-bed5-013fa8c25f31&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.11
2025-11-24T12:33:09.753437,https://hf.zu.anjuke.com/fangyuan/4233325574810624?isauction=2&shangquan_id=14107&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKnWmdrjEznjTLnjmkPHNKTHEzn1n1nWNdP1E3nHTvnWEKPWNknTDvPHTkTHD_nHTKrjnLsj9YnTDQP1m1rHNLPWb1P1bOTHE3TNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKnEDKsHDKTHDOPW0krjbQrHNkrj9YPH0LnWbKP9DKnE7hnyckm1-BuBY1nAu-sHEOnAcVrAFbmidbnHEvmWcOnynQuhNKnHbvP1T3rHDOPW9zrHDkPWDLP9DQrHmLnj9OnHbvrjT3njc3nHmkTEDQsjDkTEDKTiYKTEDKTHcQPB31ra3QPWb8nH9vTHTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmdTHn3m166PHPhsy76rj0VPj0YPzY3m1KhsHDkPHP-nWK6rHTvuTDKPTDKTHTKrjnLsj9YnakQPjDkPkDQTyOdUAkKm1PWuWFhuAEvPjnkmyPbu9&lego_tid=38c8a53f-aa87-4747-8c0f-1053e20a906d&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.12
2025-11-24T12:33:59.097486,https://hf.zu.anjuke.com/fangyuan/4227696655657988?isauction=2&shangquan_id=32240&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKrH9LrHDYP1ndn1EOrHDKTHEznW0vrHmvPHNvPH0Orj9KPj0knTDYP1TkTHD_nHTKrjnLsj9YnTDQP1m1rHNLPWb1P1bOTHNkTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKnEDKsHDKTHDOrHcdrHEOnjNvrHbOrHDdPHcKP9DKnE7BPH6bPWuhuaYzm1D1sHE1P1nVmWE1uBdWmymQmWcLnWEvnWTKnHbOnWNOPjbkPH9kPjb1PHDvrEDQrHbzPHbYrHTdP10OP10LPHnvTEDQsjDkTEDKTiYKTEDKTHcQPB31ra3QPWb8nH9vTHTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmdTH0vrHDQuj93sHmdm1TVPj9Qrid6mH66sy7huH-hPHFWm1IWn9DKPTDKTHTKrjnLsj9Ynak1nWcYnTDQTyOdUAkKPHNkPycknWmvuAn1uWnOu9&lego_tid=76911d88-65c0-4819-aa8a-afe9f52cc7c2&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.12
2025-11-24T12:34:48.782456,https://hf.zu.anjuke.com/fangyuan/4305401307339788?isauction=2&shangquan_id=14100&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKnHTYP1DOPHDzP1nLn1EdTEDYn1TdPjTQn1TLn1nOP193THNznjTKPHcknTDQsjDkTH91Pzk3PjTKnH0vn1bdP1mOn10OrEDdn97AEzdEEzdKib_VOlXxOCB4sXXVhShTBXyc-SB6Jrh6VEDQTHDKTiYQTEDQrHbzP1mYn1nLrjDYPWTdrjcYTHmKTHDKPWw-Pj-BnjbVuHbvmBYYn1PhsH--Pj9VPjb1P19vuWwhuyw6THDOrHcLPWE1n10On1mzPWDQnWTKnHbOnW0vPjn1P1bQnjbOnW9OP9DKnikQnTDKTEDVTEDKTEDznHm8n198nHmOsWD3P9DkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDQuH0zP1u-miYOnvD3sHwBPhDVmhDvmBY3nW9LuhubujPWPHcKTHEKTEDkTH91Pzk3PjT_nHEQnjTKnE78IyQ_THbLuAmYnAmOuycdnhNdnHD&lego_tid=1e7276ea-93a8-4b6a-ba6b-8287ffdd3c52&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.11
2025-11-24T12:35:38.512666,https://hf.zu.anjuke.com/fangyuan/4327807705635842?isauction=2&shangquan_id=32241&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKrHbkrHbLPj0OPWcQnW9KTHE1nW03nj0LnjNvn1N3PjcKP1DknTDLnHTkTHD_nHTKrjnLsj9YnTDQP1m1rHNLPWb1P1bOTHNYTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKnEDKsHDKTHDOrHc3nj9YPjEYrH9OnHN1nW9KP9DKnEDLujndmH6-nzYYnvNzsHELPycVmhm1riYQuyEvP1NvnvmYmvDKnHbOnW9krjEYPjmkP19LP1DznTDQrHbzrjT3PjEYPH9zP1T1nHTYTEDQsjDkTEDKTiYKTEDKTHcQPB31ra3QPWb8nH9vTHTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmdTHu-mHI-ryNOsyR-myEVPj7BPBdBuWubsyc1rju-PANvnvcYmEDKPTDKTHTKrjnLsj9Ynak1nWcYnEDQTyOdUAkKnHNzmvRWnHRBuWI6uHmkm9&lego_tid=6ea7e9e9-eead-41b6-bf6d-b386e4e63b4a&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.13
2025-11-24T12:36:45.946543,https://hf.zu.anjuke.com/fangyuan/4332082234399757?isauction=2&shangquan_id=5012&legoFeeUrl=https://legoclick.58.com/jump?target=pZwY0ZnlsztdraOWUvYKuadWuAcYuWEzmzdhnANLsHwWmvDVmHnvriYYnH91rj-BnjTdnAmKnHDYnj0Ln1ndrHELnj9QTEDYn1nznj9znWnYn1bOP1NLTHEknjTKPjTknTDQsjDkTH91Pzk3PjTKnH0vn1bdP1mOn10OrEDdPk7AEzdEEzdKib_VOlXxOCB4sXXVhShTBXyc-SB6Jrh6VEDQTHDKTiYQTEDQrHbzrjTzrHE1nWc3rjcQPHTLTHmKTHDKmymYPHEzPAnVPAwWmzYYrjK6syDkuANVmHn1PHNLPvEQP1K6THDOrHc3njcOPjn1nWbYrjTLnjEKnHbOnW9knWbYn1nknjDQPWE3nTDKnikQnTDKTEDVTEDKTEDznHm8n198nHmOsWD3P9DkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDvmWP6n19QuaYQnAE3sHEvPvmVrjb3riYLuycvPWubmvPBmhDKTHEKTEDkTH91Pzk3PjT_PHTQn9DQTyOdUAkKrjbQm1NzrARhPhEznADQnE&lego_tid=6b3a381d-10d8-467f-8989-7eb666dccbba&psid=9c6117082eca716979efe135cca71eda,SUCCESS,1,19.12
